gene_id,CAZyme1,CAZyme2,substrate,bacteria,contig_id,gene,depth,Site
k71_248896_36549,GH13_3,NA,NA,Enterobacterales,k71_248896,36549,2.9,S3
k71_249474_36974,GH72,NA,NA,Rosenbergiella,k71_249474,36974,2.8,S3
k71_250145_37111,GH152,NA,NA,Rosenbergiella,k71_250145,37111,4.2,S3
k71_251414_55,GT4,NA,NA,Rosenbergiella,k71_251414,55,7.7,S3
k71_252505_3004,GT2,GT4,NA,Tatumella,k71_252505,3004,3.2,S3
k71_252706_3381,GT1,NA,NA,Rosenbergiella,k71_252706,3381,6.3,S3
k71_254949_8468,GH5_9,NA,NA,Rosenbergiella,k71_254949,8468,5.9,S3
k71_255394_9498,GT0,NA,NA,Rosenbergiella,k71_255394,9498,4.4,S3
k71_256752_12937,GT1,NA,NA,Rosenbergiella,k71_256752,12937,4.5,S3
k71_256782_13020,GH1,GH95,NA,Rosenbergiella,k71_256782,13020,3.2,S3
k71_257668_14710,GH1,NA,NA,Rosenbergiella,k71_257668,14710,3.2,S3
k71_257946_15116,GT1,NA,NA,Serratia,k71_257946,15116,2.6,S3
k71_258507_15712,GH36,NA,NA,Rosenbergiella,k71_258507,15712,3.5,S3
k71_259177_16824,GT2,NA,NA,Rosenbergiella,k71_259177,16824,3.7,S3
k71_25930_22313,GH13_26,NA,NA,Rosenbergiella,k71_25930,22313,2.3,S3
k71_260444_18601,GT2,NA,NA,Rosenbergiella,k71_260444,18601,1.9,S3
k71_260994_19124,GT107,NA,NA,Rosenbergiella,k71_260994,19124,5.2,S3
k71_261299_20137,GT2,NA,NA,Rosenbergiella,k71_261299,20137,3.1,S3
k71_261698_21021,GT4,NA,NA,Rosenbergiella,k71_261698,21021,5.9,S3
k71_262045_21834,GH100,NA,NA,Rosenbergiella,k71_262045,21834,3.5,S3
k71_262270_22253,GT35,NA,NA,Rosenbergiella,k71_262270,22253,4.7,S3
k71_262343_22319,GT35,NA,NA,Rosenbergiella,k71_262343,22319,3.6,S3
k71_262500_22517,GH13_26,NA,NA,Rosenbergiella,k71_262500,22517,6.8,S3
k71_263689_24803,GH72,NA,NA,Rosenbergiella,k71_263689,24803,2,S3
k71_26431_23001,CBM2,GH18,NA,Rosenbergiella,k71_26431,23001,3.9,S3
k71_264505_26014,CE4,GH153,NA,Rosenbergiella,k71_264505,26014,1.6,S3
k71_266132_28390,GH6,NA,NA,Rosenbergiella,k71_266132,28390,3.3,S3
k71_267169_67,GT4,NA,NA,Rosenbergiella,k71_267169,67,3.1,S3
k71_268198_2317,GH1,NA,NA,Rosenbergiella,k71_268198,2317,2.7,S3
k71_268299_2573,GT51,NA,NA,Rosenbergiella,k71_268299,2573,1.4,S3
k71_269183_5917,GT121,NA,NA,Rosenbergiella,k71_269183,5917,3,S3
k71_269784_7580,CE8,NA,NA,Rosenbergiella,k71_269784,7580,5.5,S3
k71_271521_11538,AA1_3,NA,NA,Rosenbergiella,k71_271521,11538,2.6,S3
k71_271697_11767,GT57,NA,NA,Rosenbergiella,k71_271697,11767,5.3,S3
k71_271871_12202,PL4_2,NA,NA,Rosenbergiella,k71_271871,12202,3.7,S3
k71_271926_12357,CE4,GH153,NA,Rosenbergiella,k71_271926,12357,4.4,S3
k71_272077_12775,AA16,NA,NA,Rosenbergiella,k71_272077,12775,2.1,S3
k71_272502_13702,CBM50,NA,NA,Rosenbergiella,k71_272502,13702,3.9,S3
k71_272755_14510,GH2,NA,NA,Rosenbergiella,k71_272755,14510,2.3,S3
k71_273116_15344,GH13_22,GT5,NA,Rosenbergiella,k71_273116,15344,4.8,S3
k71_273116_15345,GH13_22,GT5,NA,Rosenbergiella,k71_273116,15345,3.3,S3
k71_27350_24778,GH20,NA,NA,Rosenbergiella,k71_27350,24778,3.5,S3
k71_273858_16790,GT71,NA,NA,Rosenbergiella,k71_273858,16790,3.1,S3
k71_274527_18463,GT4,NA,NA,Rosenbergiella,k71_274527,18463,4.1,S3
k71_275023_19457,GT20,NA,NA,Rosenbergiella,k71_275023,19457,3.8,S3
k71_275108_19516,GH32,NA,fructan,Rosenbergiella,k71_275108,19516,1.8,S3
k71_275276_19858,GH3,NA,NA,Rosenbergiella,k71_275276,19858,3.9,S3
k71_275539_20425,GT20,NA,NA,Rosenbergiella,k71_275539,20425,2.8,S3
k71_276449_22700,GH76,NA,NA,Rosenbergiella,k71_276449,22700,5.3,S3
k71_27663_25578,GH84,NA,NA,Rosenbergiella,k71_27663,25578,2.9,S3
k71_276708_23201,GH135,NA,NA,Rosenbergiella,k71_276708,23201,2.9,S3
k71_277713_24766,GH17,NA,NA,Rosenbergiella,k71_277713,24766,4.7,S3
k71_278559_27550,GT2,GT4,NA,Rosenbergiella,k71_278559,27550,4.7,S3
k71_279078_28752,CBM43,GH17,NA,Rosenbergiella,k71_279078,28752,6,S3
k71_280038_30930,GH35,NA,NA,Rosenbergiella,k71_280038,30930,2.6,S3
k71_280079_30969,GH35,NA,NA,Rosenbergiella,k71_280079,30969,1.4,S3
k71_280105_31137,GH39,NA,NA,Tatumella,k71_280105,31137,2.7,S3
k71_280381_31524,GH27,NA,NA,Rosenbergiella,k71_280381,31524,1.8,S3
k71_281061_32578,GH1,NA,NA,Rosenbergiella,k71_281061,32578,3.1,S3
k71_281712_33563,GH24,NA,NA,Rosenbergiella,k71_281712,33563,2.4,S3
k71_281815_33684,GT1,NA,NA,Serratia,k71_281815,33684,3,S3
k71_281846_33721,GT0,NA,NA,Rosenbergiella,k71_281846,33721,3.2,S3
k71_282153_34174,GT4,NA,NA,Rosenbergiella,k71_282153,34174,5.8,S3
k71_284069_2856,GT4,NA,NA,Rosenbergiella,k71_284069,2856,5.9,S3
k71_284163_3113,GT77,NA,NA,Rosenbergiella,k71_284163,3113,2,S3
k71_284163_3114,GH20,NA,NA,Rosenbergiella,k71_284163,3114,3.2,S3
k71_284519_4021,CBM48,NA,NA,Rosenbergiella,k71_284519,4021,1.7,S3
k71_285602_7444,GH74,NA,NA,Rosenbergiella,k71_285602,7444,4.6,S3
k71_28669_27360,GH39,NA,NA,Rosenbergiella,k71_28669,27360,6.1,S3
k71_287262_11115,GT111,NA,NA,Tatumella,k71_287262,11115,3.7,S3
k71_288587_13294,GT4,NA,NA,Rosenbergiella,k71_288587,13294,3.9,S3
k71_289766_15246,AA3_2,NA,NA,Rosenbergiella,k71_289766,15246,3.4,S3
k71_291812_18047,GT90,NA,NA,Rosenbergiella,k71_291812,18047,3,S3
k71_291845_18133,CE9,NA,NA,Rosenbergiella,k71_291845,18133,3.4,S3
k71_292551_19486,GH16_18,NA,NA,Rosenbergiella,k71_292551,19486,2,S3
k71_295130_26151,GH78,NA,NA,Rosenbergiella,k71_295130,26151,4.4,S3
k71_296817_28885,GH73,NA,NA,Rosenbergiella,k71_296817,28885,2,S3
k71_297179_29339,GT19,NA,NA,Rosenbergiella,k71_297179,29339,3.3,S3
k71_29847_29760,GT2,NA,NA,Rosenbergiella,k71_29847,29760,3.3,S3
k71_298620_261,GT111,GT8,NA,Rosenbergiella,k71_298620,261,5.8,S3
k71_302318_9109,GT107,NA,NA,Rosenbergiella,k71_302318,9109,3.7,S3
k71_304057_13278,GT2,NA,NA,Rosenbergiella,k71_304057,13278,2.3,S3
k71_304392_14270,CBM50,NA,NA,Rosenbergiella,k71_304392,14270,2.9,S3
k71_304772_15476,CBM50,NA,NA,Rosenbergiella,k71_304772,15476,3.1,S3
k71_305441_17009,CBM50,NA,NA,Escherichia,k71_305441,17009,1.5,S3
k71_306784_19497,GT9,NA,NA,Tatumella,k71_306784,19497,1.6,S3
k71_306807_19672,GH115,NA,NA,Rosenbergiella,k71_306807,19672,3.1,S3
k71_309145_25464,GT111,GT8,NA,Rosenbergiella,k71_309145,25464,2.5,S3
k71_309282_25825,GH73,NA,NA,Rosenbergiella,k71_309282,25825,2.9,S3
k71_310105_27312,CBM50,GH25,NA,Rosenbergiella,k71_310105,27312,5.7,S3
k71_310110_27323,GH32,NA,NA,Rosenbergiella,k71_310110,27323,3.4,S3
k71_311612_29925,GT119,NA,NA,Rosenbergiella,k71_311612,29925,2.8,S3
k71_312264_30974,PL4_2,NA,NA,Rosenbergiella,k71_312264,30974,5.2,S3
k71_313326_32750,CE4,NA,NA,Rosenbergiella,k71_313326,32750,6.3,S3
k71_31352_32413,GT2,NA,NA,Tatumella,k71_31352,32413,3.4,S3
k71_315052_1501,GT51,NA,NA,Rosenbergiella,k71_315052,1501,4.3,S3
k71_315457_3142,PL9_3,NA,NA,Rosenbergiella,k71_315457,3142,4.7,S3
k71_31580_674,CE4,NA,NA,Rosenbergiella,k71_31580,674,4.9,S3
k71_317333_8960,CBM50,NA,NA,Rosenbergiella,k71_317333,8960,4.5,S3
k71_318279_10667,GH0,GT64,NA,Pluralibacter,k71_318279,10667,2.9,S3
k71_31925_1283,GT120,NA,NA,Rosenbergiella,k71_31925,1283,1.9,S3
k71_319502_13086,CE1,NA,NA,Rosenbergiella,k71_319502,13086,5.7,S3
k71_319586_13286,GH67,NA,NA,Rosenbergiella,k71_319586,13286,3.1,S3
k71_320860_16065,GT2,NA,NA,Rosenbergiella,k71_320860,16065,1.9,S3
k71_321864_18026,GH5,NA,NA,Rosenbergiella,k71_321864,18026,2.4,S3
k71_322118_18509,GT30,NA,NA,Rosenbergiella,k71_322118,18509,3,S3
k71_322118_18510,GH16_22,NA,NA,Rosenbergiella,k71_322118,18510,2.2,S3
k71_323312_22272,GH36,NA,NA,Rosenbergiella,k71_323312,22272,6,S3
k71_323446_22569,CBM50,NA,NA,Tatumella,k71_323446,22569,2.5,S3
k71_323446_22571,GT2,NA,NA,Tatumella,k71_323446,22571,3,S3
k71_323784_23429,GT2,NA,NA,Rosenbergiella,k71_323784,23429,2.3,S3
k71_324199_24197,CBM48,GH13_8,NA,Rosenbergiella,k71_324199,24197,3.5,S3
k71_324512_24781,GH64,NA,NA,Citrobacter,k71_324512,24781,1.9,S3
k71_324761_25432,GH17,NA,NA,Rosenbergiella,k71_324761,25432,2.6,S3
k71_3248_10247,GT2,NA,NA,Rosenbergiella,k71_3248,10247,3.6,S3
k71_324847_25545,GT15,NA,NA,Rosenbergiella,k71_324847,25545,4.4,S3
k71_325940_28215,GH73,NA,NA,Rosenbergiella,k71_325940,28215,3.1,S3
k71_328008_32552,CE4,NA,NA,Rosenbergiella,k71_328008,32552,2.8,S3
k71_328806_33966,CBM20,NA,NA,Rosenbergiella,k71_328806,33966,4.7,S3
k71_328808_33971,CBM10,NA,NA,Rosenbergiella,k71_328808,33971,5.3,S3
k71_329159_34715,GT9,NA,NA,Rosenbergiella,k71_329159,34715,4.9,S3
k71_330006_283,GH13_3,NA,NA,Rosenbergiella,k71_330006,283,5,S3
k71_330006_284,GT22,NA,NA,Rosenbergiella,k71_330006,284,4.5,S3
k71_330920_2892,GT51,NA,NA,Rosenbergiella,k71_330920,2892,2.8,S3
k71_331605_5085,GT2,NA,NA,Rosenbergiella,k71_331605,5085,4.7,S3
k71_331722_5248,AA3_3,NA,NA,Rosenbergiella,k71_331722,5248,2.3,S3
k71_332845_8520,GT4,NA,NA,Rosenbergiella,k71_332845,8520,4.2,S3
k71_33316_4597,AA1_3,NA,NA,Rosenbergiella,k71_33316,4597,3.3,S3
k71_333436_9682,CBM1,NA,NA,Rosenbergiella,k71_333436,9682,2.7,S3
k71_333589_10478,GH92,NA,NA,Rosenbergiella,k71_333589,10478,2.8,S3
k71_334245_12717,GT2,NA,NA,Rosenbergiella,k71_334245,12717,3.4,S3
k71_334245_12718,GT4,NA,NA,Rosenbergiella,k71_334245,12718,2.7,S3
k71_335256_14817,GH3,NA,"beta-glucan, beta-glucan",Tatumella,k71_335256,14817,2.2,S3
k71_33532_5286,GH140,NA,NA,Rosenbergiella,k71_33532,5286,2.3,S3
k71_335323_14938,GH170,NA,NA,Rosenbergiella,k71_335323,14938,2.9,S3
k71_335712_15560,GH109,NA,NA,Rosenbergiella,k71_335712,15560,5.5,S3
k71_335894_15966,GH1,NA,NA,Tatumella,k71_335894,15966,3.5,S3
k71_335983_16142,CE1,NA,NA,Rosenbergiella,k71_335983,16142,3.8,S3
k71_336470_17495,GT2,NA,NA,Rosenbergiella,k71_336470,17495,2.1,S3
k71_337626_20833,GT2,NA,NA,Rosenbergiella,k71_337626,20833,4,S3
k71_338247_23043,GH152,NA,NA,Rosenbergiella,k71_338247,23043,3.6,S3
k71_338886_25027,GT2,NA,NA,Acinetobacter,k71_338886,25027,3.2,S3
k71_340568_28825,CBM50,NA,NA,Rosenbergiella,k71_340568,28825,2.9,S3
k71_340645_28916,CE5,NA,NA,Rosenbergiella,k71_340645,28916,1.7,S3
k71_341864_31235,GH73,NA,NA,Rosenbergiella,k71_341864,31235,2.5,S3
k71_341942_31324,AA3_2,NA,NA,Rosenbergiella,k71_341942,31324,5.4,S3
k71_342261_31959,GT4,NA,NA,Rosenbergiella,k71_342261,31959,5.8,S3
k71_342645_32726,CBM50,NA,NA,Rosenbergiella,k71_342645,32726,6,S3
k71_343170_33958,GH23,NA,NA,Rosenbergiella,k71_343170,33958,6.2,S3
k71_346836_4137,CBM50,NA,NA,Rosenbergiella,k71_346836,4137,3.6,S3
k71_347415_6086,GH3,NA,NA,Rosenbergiella,k71_347415,6086,5.5,S3
k71_349057_11108,GH13_39,NA,NA,Rosenbergiella,k71_349057,11108,5.4,S3
k71_349679_13369,CE14,NA,NA,Tatumella,k71_349679,13369,3,S3
k71_349739_13653,GH1,NA,NA,Rosenbergiella,k71_349739,13653,5.3,S3
k71_350780_16426,GT9,NA,NA,Rosenbergiella,k71_350780,16426,3.4,S3
k71_351693_19719,CE11,NA,NA,Rosenbergiella,k71_351693,19719,4.3,S3
k71_352170_21435,PL1_8,NA,pectin,Rosenbergiella,k71_352170,21435,5.8,S3
k71_352170_21436,GH12,NA,NA,Rosenbergiella,k71_352170,21436,2.7,S3
k71_353081_23505,GH13_31,NA,NA,Rosenbergiella,k71_353081,23505,4.4,S3
k71_353307_24561,GT9,NA,NA,Rosenbergiella,k71_353307,24561,3.3,S3
k71_353484_25090,GH1,NA,NA,Rosenbergiella,k71_353484,25090,5.2,S3
k71_353521_25185,GH29,NA,NA,Rosenbergiella,k71_353521,25185,6.9,S3
k71_353552_25231,CBM50,NA,NA,Rosenbergiella,k71_353552,25231,3,S3
k71_35673_11823,GT2,NA,NA,Rosenbergiella,k71_35673,11823,4.3,S3
k71_357793_34419,AA3_2,NA,NA,Rosenbergiella,k71_357793,34419,2.2,S3
k71_357918_34613,GH103,NA,NA,Rosenbergiella,k71_357918,34613,6.4,S3
k71_358550_35476,GT1,NA,NA,Rosenbergiella,k71_358550,35476,3.5,S3
k71_358916_35824,PL35,NA,NA,Rosenbergiella,k71_358916,35824,6.6,S3
k71_35930_12701,GT2,NA,NA,Rosenbergiella,k71_35930,12701,7.1,S3
k71_359747_36417,CBM20,NA,NA,Rosenbergiella,k71_359747,36417,2.8,S3
k71_360722_36882,GH78,NA,NA,Rosenbergiella,k71_360722,36882,3.7,S3
k71_360978_36988,CE1,NA,NA,Rosenbergiella,k71_360978,36988,2,S3
k71_361116_37030,GT0,NA,NA,Rosenbergiella,k71_361116,37030,5.6,S3
k71_361831_2182,GH3,NA,NA,Rosenbergiella,k71_361831,2182,2.7,S3
k71_362013_2752,CBM35,GH27,NA,Rosenbergiella,k71_362013,2752,3,S3
k71_363130_6278,CE14,NA,NA,Rosenbergiella,k71_363130,6278,4.3,S3
k71_363207_6398,GH28,NA,NA,Rosenbergiella,k71_363207,6398,3.7,S3
k71_363584_7556,GH34,NA,NA,Rosenbergiella,k71_363584,7556,4.4,S3
k71_364709_10889,CE8,NA,NA,Rosenbergiella,k71_364709,10889,4.4,S3
k71_365744_13255,PL22_2,NA,NA,Rosenbergiella,k71_365744,13255,3.2,S3
k71_366465_15188,CE5,NA,NA,Pantoea,k71_366465,15188,3.5,S3
k71_366772_15924,CBM50,NA,NA,Rosenbergiella,k71_366772,15924,3.6,S3
k71_367165_16792,GH34,NA,NA,Rosenbergiella,k71_367165,16792,3.9,S3
k71_367273_16882,GT4,NA,NA,Rosenbergiella,k71_367273,16882,2.9,S3
k71_367493_17534,GH18,NA,NA,Rosenbergiella,k71_367493,17534,3.9,S3
k71_367668_17723,GH28,NA,NA,Rosenbergiella,k71_367668,17723,3.7,S3
k71_367978_18343,GH0,NA,NA,Rosenbergiella,k71_367978,18343,5.1,S3
k71_367978_18344,GH65,NA,NA,Rosenbergiella,k71_367978,18344,5.2,S3
k71_367978_18345,GT90,NA,NA,Rosenbergiella,k71_367978,18345,4.9,S3
k71_368167_18708,GH5_12,NA,NA,Rosenbergiella,k71_368167,18708,2.5,S3
k71_368330_19017,GT8,NA,NA,Rosenbergiella,k71_368330,19017,2.4,S3
k71_368655_20045,GT51,NA,NA,Rosenbergiella,k71_368655,20045,1.7,S3
k71_368790_20306,CBM93,GH33,NA,Pantoea,k71_368790,20306,3.5,S3
k71_370259_23915,AA4,NA,NA,Rosenbergiella,k71_370259,23915,3.4,S3
k71_370394_24215,GH24,NA,NA,Rosenbergiella,k71_370394,24215,3.9,S3
k71_37054_16217,GT1,NA,NA,Rosenbergiella,k71_37054,16217,2.8,S3
k71_371096_25978,GT2,NA,NA,Tatumella,k71_371096,25978,3.9,S3
k71_371133_26018,GT15,NA,NA,Rosenbergiella,k71_371133,26018,3.4,S3
k71_371399_26735,GH23,NA,NA,Rosenbergiella,k71_371399,26735,4.7,S3
k71_371724_27410,AA1_3,NA,NA,Rosenbergiella,k71_371724,27410,5.3,S3
k71_371866_27617,GT9,NA,NA,Rosenbergiella,k71_371866,27617,2.8,S3
k71_372378_28619,AA1_3,NA,NA,Rosenbergiella,k71_372378,28619,6.9,S3
k71_372378_28620,CE19,NA,NA,Rosenbergiella,k71_372378,28620,6.4,S3
k71_372428_28709,GH1,NA,NA,Rosenbergiella,k71_372428,28709,2.8,S3
k71_372815_29318,GT1,NA,NA,Rosenbergiella,k71_372815,29318,4.3,S3
k71_372923_29502,GH43_26,NA,NA,Rosenbergiella,k71_372923,29502,2.5,S3
k71_373819_30987,GH13,NA,NA,Rosenbergiella,k71_373819,30987,3.2,S3
k71_375279_34046,GH1,NA,NA,Rosenbergiella,k71_375279,34046,3.2,S3
k71_376452_35769,GH13_31,NA,NA,Rosenbergiella,k71_376452,35769,3.7,S3
k71_376490_35781,GH13_25,GH133,NA,Rosenbergiella,k71_376490,35781,4.7,S3
k71_376565_35913,GT15,NA,NA,Rosenbergiella,k71_376565,35913,6.2,S3
k71_376665_36022,GT2,NA,NA,Rosenbergiella,k71_376665,36022,2.9,S3
k71_38747_21728,GT47,NA,NA,Rosenbergiella,k71_38747,21728,3,S3
k71_3933_12097,GH88,NA,NA,Rosenbergiella,k71_3933,12097,3.3,S3
k71_39767_24475,GH13_3,NA,NA,Rosenbergiella,k71_39767,24475,3.3,S3
k71_39773_24480,GT4,NA,NA,Pluralibacter,k71_39773,24480,1.8,S3
k71_39915_24807,GT4,NA,NA,Rosenbergiella,k71_39915,24807,1.5,S3
k71_40059_25330,GT2,NA,NA,Rosenbergiella,k71_40059,25330,3,S3
k71_40665_27285,GT4,NA,NA,Rosenbergiella,k71_40665,27285,5.6,S3
k71_40822_27505,GH43_26,NA,NA,Rosenbergiella,k71_40822,27505,3.2,S3
k71_40884_27610,GT4,NA,NA,Rosenbergiella,k71_40884,27610,3.5,S3
k71_41115_28379,AA2,NA,NA,Rosenbergiella,k71_41115,28379,5.8,S3
k71_41732_30306,GT1,NA,NA,Rosenbergiella,k71_41732,30306,1.9,S3
k71_4209_12376,GT83,NA,NA,Leclercia,k71_4209,12376,4.3,S3
k71_42468_31766,GT60,NA,NA,Rosenbergiella,k71_42468,31766,4.9,S3
k71_42958_32979,GH20,NA,NA,Rosenbergiella,k71_42958,32979,1.6,S3
k71_43051_33232,GT107,NA,NA,Rosenbergiella,k71_43051,33232,1.5,S3
k71_43085_33315,GH15,NA,NA,Rosenbergiella,k71_43085,33315,4.7,S3
k71_43239_33670,CBM50,NA,NA,Rosenbergiella,k71_43239,33670,3.7,S3
k71_43267_33738,GH13_23,NA,NA,Rosenbergiella,k71_43267,33738,5.7,S3
k71_43491_34260,GH27,NA,NA,Rosenbergiella,k71_43491,34260,2.6,S3
k71_45271_36165,GT30,NA,NA,Rosenbergiella,k71_45271,36165,7,S3
k71_45369_36257,GH36,NA,NA,Rosenbergiella,k71_45369,36257,4,S3
k71_45486_36384,GH36,NA,NA,Rosenbergiella,k71_45486,36384,3.2,S3
k71_45772_36544,GT9,NA,NA,Rosenbergiella,k71_45772,36544,5.4,S3
k71_45772_36545,GT9,NA,NA,Rosenbergiella,k71_45772,36545,3.5,S3
k71_45889_36613,GH16_1,NA,NA,Rosenbergiella,k71_45889,36613,3.3,S3
k71_46240_36795,AA2,NA,NA,Rosenbergiella,k71_46240,36795,3.2,S3
k71_46945_37019,GH13_26,NA,NA,Rosenbergiella,k71_46945,37019,2.2,S3
k71_50636_8877,GH28,NA,NA,Rosenbergiella,k71_50636,8877,5.3,S3
k71_5096_14518,GH36,NA,NA,Rosenbergiella,k71_5096,14518,2.8,S3
k71_52243_12470,GH13_23,NA,NA,Tatumella,k71_52243,12470,3.3,S3
k71_5468_14862,GT15,NA,NA,Rosenbergiella,k71_5468,14862,3,S3
k71_56096_21780,GH73,NA,NA,Rosenbergiella,k71_56096,21780,5.5,S3
k71_56603_22646,GH23,NA,NA,Rosenbergiella,k71_56603,22646,4.7,S3
k71_57342_24245,GH0,NA,NA,Rosenbergiella,k71_57342,24245,4,S3
k71_57501_24518,GT2,NA,NA,Rosenbergiella,k71_57501,24518,3.4,S3
k71_58002_26008,GT56,NA,NA,Rosenbergiella,k71_58002,26008,5.1,S3
k71_58186_26452,GH1,NA,NA,Rosenbergiella,k71_58186,26452,3.9,S3
k71_58501_27789,CBM50,NA,NA,Rosenbergiella,k71_58501,27789,7.4,S3
k71_59335_30029,GH13_30,NA,NA,Rosenbergiella,k71_59335,30029,2.9,S3
k71_61088_33625,GT1,NA,NA,Rosenbergiella,k71_61088,33625,1.2,S3
k71_61247_33730,GH78,NA,NA,Rosenbergiella,k71_61247,33730,4,S3
k71_61638_34168,GT2,NA,NA,Rosenbergiella,k71_61638,34168,4.9,S3
k71_61735_34370,GH13_26,NA,NA,Rosenbergiella,k71_61735,34370,1.8,S3
k71_62133_34795,GH17,NA,NA,Rosenbergiella,k71_62133,34795,3.8,S3
k71_62526_35324,GT10,NA,NA,Rosenbergiella,k71_62526,35324,5.3,S3
k71_63150_824,CBM50,NA,"chitin, peptidoglycan",Rosenbergiella,k71_63150,824,3.6,S3
k71_63470_1202,PL6,NA,NA,Rosenbergiella,k71_63470,1202,3.6,S3
k71_64062_2468,CE4,NA,NA,Tatumella,k71_64062,2468,3.3,S3
k71_64580_3342,GT51,NA,NA,Rosenbergiella,k71_64580,3342,7.6,S3
k71_64588_3360,GT8,NA,NA,Rosenbergiella,k71_64588,3360,5.2,S3
k71_66513_7963,GH73,NA,NA,Rosenbergiella,k71_66513,7963,4.9,S3
k71_66565_8094,GH13_22,GT5,NA,Rosenbergiella,k71_66565,8094,3.5,S3
k71_67156_9657,GH15,NA,NA,Erwinia,k71_67156,9657,2.2,S3
k71_67694_11683,GH88,NA,NA,Rosenbergiella,k71_67694,11683,5.5,S3
k71_68978_14547,CBM41,NA,NA,Rosenbergiella,k71_68978,14547,3.8,S3
k71_69891_17531,GH1,NA,NA,Tatumella,k71_69891,17531,1.7,S3
k71_70335_18453,CBM50,NA,NA,Rosenbergiella,k71_70335,18453,6.7,S3
k71_71417_21144,GT58,NA,NA,Rosenbergiella,k71_71417,21144,2.9,S3
k71_71917_22226,GT1,NA,NA,Rosenbergiella,k71_71917,22226,2.5,S3
k71_74974_28877,GH47,NA,NA,Rosenbergiella,k71_74974,28877,5.9,S3
k71_74974_28878,GH2,NA,NA,Rosenbergiella,k71_74974,28878,7.2,S3
k71_75915_30577,CBM13,NA,NA,Rosenbergiella,k71_75915,30577,3,S3
k71_76764_32170,GT22,NA,NA,Rosenbergiella,k71_76764,32170,3.7,S3
k71_77410_33171,GH3,NA,NA,Rosenbergiella,k71_77410,33171,3.2,S3
k71_7750_21177,CBM66,NA,NA,Rosenbergiella,k71_7750,21177,4.1,S3
k71_77565_33328,PL3_2,NA,NA,Rosenbergiella,k71_77565,33328,5.3,S3
k71_77569_33366,GH125,NA,NA,Rosenbergiella,k71_77569,33366,4.5,S3
k71_79344_1938,GH36,NA,NA,Rosenbergiella,k71_79344,1938,3.4,S3
k71_79875_2895,GH13_25,GH133,NA,Rosenbergiella,k71_79875,2895,5.7,S3
k71_80086_3282,CBM50,NA,"chitin, peptidoglycan",Rosenbergiella,k71_80086,3282,3.9,S3
k71_80397_3925,GT20,NA,NA,Rosenbergiella,k71_80397,3925,2.1,S3
k71_81007_5121,GH28,NA,NA,Rosenbergiella,k71_81007,5121,5.1,S3
k71_81055_5215,GH73,NA,NA,Rosenbergiella,k71_81055,5215,1.1,S3
k71_82430_8427,GH2,NA,NA,Rosenbergiella,k71_82430,8427,2,S3
k71_8360_24373,GT22,NA,NA,Rosenbergiella,k71_8360,24373,4.7,S3
k71_83789_11103,GT2,NA,NA,Rosenbergiella,k71_83789,11103,6.8,S3
k71_85663_14919,GT2,NA,NA,Rosenbergiella,k71_85663,14919,3.2,S3
k71_85859_15096,CBM26,NA,NA,Rosenbergiella,k71_85859,15096,2.9,S3
k71_8590_25550,GT73,NA,NA,Rosenbergiella,k71_8590,25550,5.8,S3
k71_86239_16078,GH5_27,NA,NA,Rosenbergiella,k71_86239,16078,2.2,S3
k71_86450_16398,GH5_9,NA,NA,Rosenbergiella,k71_86450,16398,5.8,S3
k71_87534_18812,GH131,NA,NA,Rosenbergiella,k71_87534,18812,2.4,S3
k71_89246_22653,GT4,NA,NA,Rosenbergiella,k71_89246,22653,4,S3
k71_89317_22703,GT0,NA,NA,Rosenbergiella,k71_89317,22703,4.8,S3
k71_89418_22836,PL4_2,NA,NA,Rosenbergiella,k71_89418,22836,3.5,S3
k71_89759_23412,GT20,NA,NA,Rosenbergiella,k71_89759,23412,3.8,S3
k71_90420_24597,GH13_30,NA,NA,Rosenbergiella,k71_90420,24597,3.3,S3
k71_90506_24730,GT121,NA,NA,Rosenbergiella,k71_90506,24730,3.9,S3
k71_92875_28782,GH3,NA,NA,Rosenbergiella,k71_92875,28782,2.3,S3
k71_93347_29605,GH29,NA,NA,Rosenbergiella,k71_93347,29605,4.2,S3
k71_94020_30412,CBM41,NA,NA,Tatumella,k71_94020,30412,1.8,S3
k71_94937_1483,GH24,NA,NA,Rosenbergiella,k71_94937,1483,3.1,S3
k71_95464_2444,GT4,NA,NA,Rosenbergiella,k71_95464,2444,6.3,S3
k71_96771_6370,GT4,NA,NA,Rosenbergiella,k71_96771,6370,4.2,S3
k71_96867_6462,GH12,NA,NA,Rosenbergiella,k71_96867,6462,6,S3
k71_96992_6694,GH73,NA,NA,Rosenbergiella,k71_96992,6694,2,S3
k71_96992_6695,GH73,NA,NA,Rosenbergiella,k71_96992,6695,3,S3
k71_97473_7702,GH1,NA,NA,Tatumella,k71_97473,7702,2.6,S3
k71_97606_7858,GH31_4,NA,NA,Rosenbergiella,k71_97606,7858,2,S3
k71_99401_11724,GH18,NA,NA,Tatumella,k71_99401,11724,2.9,S3
k71_99792_12319,GT2,NA,NA,Rosenbergiella,k71_99792,12319,2.2,S3
k71_99792_12320,GT2,NA,NA,Rosenbergiella,k71_99792,12320,6.8,S3
k71_103500_21485,GH24,NA,NA,Franconibacter,k71_103500,21485,56,S4
k71_103500_21486,GH24,NA,NA,Franconibacter,k71_103500,21486,140,S4
k71_103500_21495,GH58,NA,NA,Franconibacter,k71_103500,21495,220,S4
